Price,Close,High,Low,Open,Volume
Ticker,BIL,BIL,BIL,BIL,BIL
Date,,,,,
2008-03-25,73.90149688720703,73.99809621710371,73.90149688720703,73.93369256925932,39200
2008-03-26,73.94979858398438,73.96589642545281,73.90149891770896,73.90149891770896,9800
2008-03-27,73.96588897705078,73.96588897705078,73.9014914757918,73.9497911372034,8300
2008-03-28,73.90149688720703,73.98199837607756,73.90149688720703,73.98199837607756,33900
2008-03-31,73.98196411132812,74.01416592033605,73.91756049331228,73.96586013589064,64950
2008-04-01,73.93360137939453,73.98198087554572,73.88522803448252,73.98198087554572,83350
2008-04-02,73.93360137939453,73.9658523264156,73.93360137939453,73.93360137939453,65900
2008-04-03,73.93360137939453,73.9658523264156,73.91747898150359,73.93360137939453,23600
2008-04-04,73.96588897705078,73.98201753417273,73.94976657117107,73.96588897705078,44300
2008-04-07,73.93360137939453,73.98198087554572,73.91747898150359,73.9658523264156,46450
2008-04-08,73.98199462890625,73.98199462890625,73.93361512376124,73.98199462890625,24500
2008-04-09,73.98199462890625,73.99811702979437,73.93361512376124,73.93361512376124,33900
2008-04-10,73.98199462890625,73.99811702979437,73.98199462890625,73.99811702979437,18750
2008-04-11,73.98199462890625,74.03036798281093,73.98199462890625,73.98199462890625,39350
2008-04-14,74.01422882080078,74.04647361527492,73.98197787508771,74.03035121803785,16050
2008-04-15,74.01422882080078,74.04647361527492,73.98197787508771,74.04647361527492,60700
2008-04-16,73.96588897705078,74.01426849717437,73.94976657117107,74.01426849717437,19550
2008-04-17,73.96588897705078,74.01426849717437,73.93363801404914,73.96588897705078,31800
2008-04-18,73.91748809814453,73.99811240002143,73.90136569826512,73.99811240002143,31800
2008-04-21,73.94972229003906,73.99809562995445,73.9174713463493,73.98197323372884,26050
2008-04-22,73.96588897705078,73.99813994005244,73.93363801404914,73.94976657117107,35850
2008-04-23,73.96588897705078,73.99813994005244,73.93363801404914,73.99813994005244,23800
2008-04-24,73.98199462890625,73.99811702979437,73.94974367588969,73.98199462890625,9800
2008-04-25,73.98199462890625,73.98199462890625,73.93361512376124,73.94974367588969,39700
2008-04-28,73.93360137939453,74.01423182256679,73.91747898150359,73.98198087554572,35900
2008-04-29,74.01422882080078,74.01422882080078,73.91747598366156,74.01422882080078,21300
2008-04-30,73.93360137939453,74.01423182256679,73.91747898150359,73.91747898150359,27000
2008-05-01,73.9885025024414,74.03693289014375,73.95621352447556,74.03693289014375,20250
2008-05-02,73.9400863647461,74.02080575269396,73.92394495055433,73.9400863647461,29150
2008-05-05,73.95621490478516,74.00464529339139,73.95621490478516,73.97235631482292,15500
2008-05-06,73.9239273071289,74.00464667581147,73.9239273071289,74.00464667581147,104000
2008-05-07,73.97239685058594,73.97239685058594,73.92396643544056,73.97239685058594,26400
2008-05-08,73.9400863647461,73.97237535162415,73.90779737786804,73.97237535162415,78950
2008-05-09,73.97239685058594,73.9885444279653,73.92396643544056,73.92396643544056,38050
2008-05-12,73.97239685058594,73.9885444279653,73.94010785432357,73.95625543170293,25350
2008-05-13,73.9400863647461,73.97237535162415,73.9400863647461,73.97237535162415,21300
2008-05-14,73.9400863647461,73.98852292431044,73.9400863647461,73.97237535162415,64200
2008-05-15,73.9400863647461,73.98852292431044,73.9400863647461,73.97237535162415,18350
2008-05-16,73.95621490478516,74.00464529339139,73.92392592621668,73.97235631482292,40400
2008-05-19,73.95621490478516,74.00464529339139,73.92392592621668,73.94006733625444,22950
2008-05-20,73.9239273071289,73.97235769663983,73.9239273071289,73.9239273071289,11750
2008-05-21,73.9239273071289,74.00464667581147,73.9239273071289,73.9885052654722,48400
2008-05-22,73.97239685058594,74.02082726573133,73.92396643544056,73.92396643544056,13200
2008-05-23,73.97239685058594,73.9885444279653,73.95625543170293,73.97239685058594,16600
2008-05-27,73.97239685058594,74.02082726573133,73.95625543170293,73.95625543170293,27250
2008-05-28,74.00465393066406,74.02079534258573,73.95622353640537,73.95622353640537,39200
2008-05-29,73.97239685058594,74.02082726573133,73.95625543170293,74.02082726573133,53500
2008-05-30,74.00465393066406,74.02079534258573,73.97236494832705,74.00465393066406,9400
2008-06-02,74.06444549560547,74.06444549560547,73.98363711346352,74.03212337571149,42000
2008-06-03,74.06444549560547,74.08060347314546,73.99980125581752,74.04828135325147,14850
2008-06-04,74.04830169677734,74.06446584357217,73.99982158602428,74.04830169677734,21100
2008-06-05,73.99982452392578,74.08062676666074,73.99982452392578,74.08062676666074,27800
2008-06-06,74.01595306396484,74.06443932217138,74.01595306396484,74.06443932217138,40350
2008-06-09,74.04830169677734,74.08062382555129,74.0159795680034,74.06446584357217,43850
2008-06-10,74.09675598144531,74.1129201226062,74.01595377008155,74.06444002875067,151300
2008-06-11,74.14524841308594,74.14524841308594,74.06444619499499,74.09676215038012,183700
2008-06-12,74.09675598144531,74.12907809895353,74.06444002875067,74.1129201226062,26150
2008-06-13,74.14524841308594,74.14524841308594,74.08060417268754,74.1290842705793,12750
2008-06-16,74.14524841308594,74.1614063907785,74.11292629288674,74.14524841308594,186350
2008-06-17,74.12910461425781,74.14526876120047,74.09678248518827,74.12910461425781,21650
