timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2016-09-02,45.72,45.73,45.72,45.73,74.3456263427923,614016,0.0000,1.0
2016-09-01,45.72,45.73,45.71,45.72,74.3293688255514,348671,0.0000,1.0
2016-08-31,45.72,45.73,45.71,45.72,74.3293688255514,380025,0.0000,1.0
2016-08-30,45.72,45.73,45.7136,45.72,74.3293688255514,598943,0.0000,1.0
2016-08-29,45.72,45.73,45.71,45.72,74.3293688255514,660740,0.0000,1.0
2016-08-26,45.71,45.72,45.71,45.71,74.3131113083104,364131,0.0000,1.0
2016-08-25,45.72,45.72,45.71,45.71,74.3131113083104,308138,0.0000,1.0
2016-08-24,45.71,45.72,45.71,45.72,74.3293688255514,170186,0.0000,1.0
2016-08-23,45.72,45.72,45.71,45.71,74.3131113083104,248526,0.0000,1.0
2016-08-22,45.71,45.72,45.71,45.71,74.3131113083104,2932414,0.0000,1.0
2016-08-19,45.71,45.72,45.71,45.71,74.3131113083104,240411,0.0000,1.0
2016-08-18,45.71,45.72,45.71,45.72,74.3293688255514,218722,0.0000,1.0
2016-08-17,45.71,45.72,45.71,45.71,74.3131113083104,685615,0.0000,1.0
2016-08-16,45.71,45.72,45.71,45.71,74.3131113083104,201986,0.0000,1.0
2016-08-15,45.71,45.72,45.71,45.71,74.3131113083104,593297,0.0000,1.0
2016-08-12,45.72,45.72,45.71,45.71,74.3131113083104,202295,0.0000,1.0
2016-08-11,45.71,45.72,45.71,45.71,74.3131113083104,197821,0.0000,1.0
2016-08-10,45.71,45.72,45.71,45.71,74.3131113083104,200860,0.0000,1.0
2016-08-09,45.72,45.72,45.71,45.71,74.3131113083104,2297624,0.0000,1.0
2016-08-08,45.71,45.72,45.71,45.71,74.3131113083104,322811,0.0000,1.0
2016-08-05,45.71,45.72,45.71,45.71,74.3131113083104,384435,0.0000,1.0
2016-08-04,45.71,45.72,45.71,45.71,74.3131113083104,257541,0.0000,1.0
2016-08-03,45.71,45.72,45.71,45.71,74.3131113083104,1318038,0.0000,1.0
2016-08-02,45.711,45.72,45.71,45.72,74.3293688255514,534239,0.0000,1.0
2016-08-01,45.71,45.72,45.71,45.71,74.3131113083104,193991,0.0000,1.0
2016-07-29,45.715,45.72,45.71,45.72,74.3293688255514,167962,0.0000,1.0
2016-07-28,45.71,45.72,45.71,45.71,74.3131113083104,273413,0.0000,1.0
2016-07-27,45.72,45.72,45.71,45.72,74.3293688255514,440619,0.0000,1.0
2016-07-26,45.71,45.72,45.71,45.71,74.3131113083104,361386,0.0000,1.0
2016-07-25,45.71,45.72,45.71,45.71,74.3131113083104,258130,0.0000,1.0
2016-07-22,45.71,45.72,45.71,45.72,74.3293688255514,360892,0.0000,1.0
2016-07-21,45.71,45.72,45.71,45.72,74.3293688255514,233404,0.0000,1.0
2016-07-20,45.71,45.72,45.71,45.72,74.3293688255514,334980,0.0000,1.0
2016-07-19,45.71,45.72,45.71,45.72,74.3293688255514,894765,0.0000,1.0
2016-07-18,45.71,45.718,45.71,45.71,74.3131113083104,334191,0.0000,1.0
2016-07-15,45.71,45.72,45.71,45.71,74.3131113083104,186770,0.0000,1.0
2016-07-14,45.71,45.72,45.7,45.72,74.3293688255514,4088458,0.0000,1.0
2016-07-13,45.7,45.71,45.7,45.71,74.3131113083104,845001,0.0000,1.0
2016-07-12,45.71,45.71,45.7,45.7,74.2968537910695,2316407,0.0000,1.0
2016-07-11,45.72,45.72,45.7,45.72,74.3293688255514,1160254,0.0000,1.0
2016-07-08,45.72,45.72,45.7,45.71,74.3131113083104,1448389,0.0000,1.0
2016-07-07,45.71,45.72,45.71,45.72,74.3293688255514,399938,0.0000,1.0
2016-07-06,45.72,45.72,45.7,45.71,74.3131113083104,1468917,0.0000,1.0
2016-07-05,45.71,45.72,45.7,45.72,74.3293688255514,2258416,0.0000,1.0
2016-07-01,45.71,45.72,45.7,45.72,74.3293688255514,1023143,0.0000,1.0
2016-06-30,45.71,45.72,45.7,45.7,74.2968537910695,1380343,0.0000,1.0
2016-06-29,45.72,45.72,45.7,45.7,74.2968537910695,3335108,0.0000,1.0
2016-06-28,45.71,45.72,45.7,45.7,74.2968537910695,1588106,0.0000,1.0
2016-06-27,45.7,45.72,45.7,45.7,74.2968537910695,6248511,0.0000,1.0
2016-06-24,45.7,45.71,45.7,45.7,74.2968537910695,1281639,0.0000,1.0
2016-06-23,45.7,45.71,45.7,45.71,74.3131113083104,2465406,0.0000,1.0
2016-06-22,45.71,45.71,45.7,45.71,74.3131113083104,342493,0.0000,1.0
2016-06-21,45.71,45.72,45.7,45.71,74.3131113083104,1931446,0.0000,1.0
2016-06-20,45.7,45.71,45.7,45.71,74.3131113083104,261835,0.0000,1.0
2016-06-17,45.71,45.72,45.7,45.7,74.2968537910695,926514,0.0000,1.0
2016-06-16,45.71,45.72,45.7,45.71,74.3131113083104,1752841,0.0000,1.0
2016-06-15,45.71,45.71,45.7,45.7,74.2968537910695,1366228,0.0000,1.0
2016-06-14,45.7,45.71,45.7,45.7,74.2968537910695,1542573,0.0000,1.0
2016-06-13,45.71,45.71,45.7,45.7,74.2968537910695,318154,0.0000,1.0
2016-06-10,45.7,45.71,45.7,45.7,74.2968537910695,556206,0.0000,1.0
2016-06-09,45.72,45.72,45.7,45.7,74.2968537910695,3534465,0.0000,1.0
2016-06-08,45.71,45.72,45.71,45.72,74.3293688255514,501077,0.0000,1.0
2016-06-07,45.71,45.72,45.71,45.72,74.3293688255514,309221,0.0000,1.0
2016-06-06,45.71,45.72,45.71,45.72,74.3293688255514,731069,0.0000,1.0
2016-06-03,45.71,45.72,45.7,45.71,74.3131113083104,1471346,0.0000,1.0
2016-06-02,45.7,45.71,45.7,45.7,74.2968537910695,351289,0.0000,1.0
2016-06-01,45.7,45.71,45.7,45.71,74.3131113083104,1156785,0.0000,1.0
2016-05-31,45.71,45.71,45.69,45.71,74.3131113083104,997725,0.0000,1.0
2016-05-27,45.7,45.71,45.7,45.71,74.3131113083104,540761,0.0000,1.0
2016-05-26,45.7,45.71,45.69,45.7,74.2968537910695,568290,0.0000,1.0
2016-05-25,45.7,45.7,45.69,45.7,74.2968537910695,484191,0.0000,1.0
2016-05-24,45.7,45.71,45.69,45.69,74.2805962738286,1225623,0.0000,1.0
2016-05-23,45.7,45.71,45.69,45.71,74.3131113083104,1654855,0.0000,1.0
2016-05-20,45.7,45.71,45.69,45.7,74.2968537910695,778822,0.0000,1.0
2016-05-19,45.69,45.7,45.69,45.69,74.2805962738286,244317,0.0000,1.0
2016-05-18,45.7,45.71,45.695,45.7,74.2968537910695,2639373,0.0000,1.0
2016-05-17,45.7,45.7,45.69,45.69,74.2805962738286,820399,0.0000,1.0
2016-05-16,45.69,45.7,45.69,45.69,74.2805962738286,369043,0.0000,1.0
2016-05-13,45.69,45.7,45.69,45.69,74.2805962738286,1025735,0.0000,1.0
2016-05-12,45.7,45.7,45.69,45.69,74.2805962738286,379806,0.0000,1.0
2016-05-11,45.7,45.7,45.69,45.69,74.2805962738286,313589,0.0000,1.0
2016-05-10,45.7,45.71,45.7,45.71,74.3131113083104,1750094,0.0000,1.0
2016-05-09,45.71,45.71,45.7,45.71,74.3131113083104,217743,0.0000,1.0
2016-05-06,45.7,45.71,45.7,45.71,74.3131113083104,4314350,0.0000,1.0
2016-05-05,45.7,45.71,45.7,45.7,74.2968537910695,1156995,0.0000,1.0
