Date,BIL,BND,DTB3,EFA,RWR,SPY,VBMFX,VNQ,VTI,VXUS
2011-02-01,45.59,66.555,0.15,50.365,50.377,113.89,6.800390720367432,43.842,59.47,42.36
2011-02-02,45.59,66.48,0.16,50.323,50.291,113.67,6.793951988220215,43.842,59.402,42.145
2011-02-03,45.59,66.256,0.14,50.332,50.465,113.92,6.774610996246338,43.964,59.531,42.221
2011-02-04,45.6,66.029,0.15,50.317,49.98,114.26,6.748825550079346,43.644,59.699,42.195
2011-02-07,45.59,66.037,0.16,50.473,50.567,114.97,6.748825550079346,44.072,60.098,42.311
2011-02-08,45.59,65.832,0.15,50.805,50.752,115.49,6.723042964935303,44.262,60.398,42.377
2011-02-09,45.6,65.992,0.14,50.656,50.775,115.25,6.742379188537598,44.295,60.248,42.12
2011-02-10,45.59,65.782,0.12,50.323,50.976,115.28,6.723042964935303,44.478,60.311,41.728
2011-02-11,45.59,66.006,0.12,50.349,51.349,115.96,6.742379188537598,44.769,60.707,41.888
2011-02-14,45.59,66.077,0.13,50.447,51.333,116.24,6.748825550079346,44.776,60.865,41.986
2011-02-15,45.6,66.173,0.13,50.299,51.125,115.87,6.75527286529541,44.61,60.672,41.853
2011-02-16,45.6,66.197,0.12,50.903,51.333,116.6,6.75527286529541,44.709,61.069,42.377
2011-02-18,45.59,66.297,0.1,51.25,51.572,117.21,6.7681660652160645,44.928,61.404,42.627
2011-02-22,45.59,66.545,0.12,49.786,51.078,114.85,6.793951988220215,44.538,60.089,41.564
2011-02-23,45.6,66.536,0.12,49.853,50.649,114.14,6.793951988220215,44.164,59.586,41.521
2011-02-24,45.6,66.605,0.13,49.894,50.299,114.05,6.800390720367432,43.827,59.595,41.58
2011-02-25,45.6,66.79,0.13,50.489,51.301,115.28,6.806840419769287,44.684,60.343,42.054
2011-02-28,45.59,66.88,0.15,50.947,52.57,116.0,6.830746173858643,45.796,60.674,42.436
2011-03-01,45.59,66.849,0.14,50.233,51.014,114.06,6.837209701538086,44.43,59.646,41.953
2011-03-02,45.6,66.715,0.13,50.498,50.446,114.31,6.817824840545654,44.031,59.77,42.26
2011-03-03,45.59,66.446,0.13,51.143,51.27,116.27,6.791977405548096,44.661,60.86,42.752
2011-03-04,45.6,66.673,0.12,50.679,50.713,115.4,6.817824840545654,44.231,60.452,42.47
2011-03-07,45.59,66.663,0.11,50.192,50.307,114.49,6.811371326446533,43.912,59.904,42.186
2011-03-08,45.59,66.604,0.11,50.349,51.055,115.5,6.798439025878906,44.53,60.442,42.334
2011-03-09,45.59,66.724,0.1,50.365,51.022,115.33,6.817824840545654,44.485,60.353,42.285
2011-03-10,45.59,67.029,0.08,49.116,50.245,113.21,6.850136280059815,43.805,59.195,41.238
2011-03-11,45.6,67.035,0.08,49.116,50.751,113.97,6.8436713218688965,44.245,59.593,41.387
2011-03-14,45.6,67.105,0.09,48.239,50.258,113.3,6.850136280059815,43.804,59.231,40.788
2011-03-15,45.61,67.148,0.1,47.229,50.012,111.99,6.856602668762207,43.575,58.606,40.074
2011-03-16,45.61,67.46,0.1,45.764,49.217,109.91,6.882450580596924,42.933,57.591,38.96
2011-03-17,45.61,67.369,0.08,47.287,49.674,111.38,6.869523525238037,43.26,58.255,39.957
2011-03-18,45.61,67.358,0.07,47.94,50.117,111.77,6.869523525238037,43.697,58.527,40.574
2011-03-21,45.61,67.166,0.1,49.123,50.703,113.51,6.850136280059815,44.168,59.442,41.446
2011-03-22,45.59,67.139,0.1,48.982,50.325,113.12,6.8436713218688965,43.89,59.246,41.345
2011-03-23,45.6,67.114,0.09,49.04,49.75,113.45,6.8436713218688965,43.407,59.392,41.529
2011-03-24,45.59,67.003,0.09,49.695,50.006,114.53,6.830746173858643,43.591,59.956,41.944
2011-03-25,45.59,66.917,0.09,49.148,50.407,114.88,6.817824840545654,43.931,60.168,41.679
2011-03-28,45.6,66.858,0.11,49.123,50.303,114.59,6.817824840545654,43.876,60.028,41.489
2011-03-29,45.59,66.74,0.1,49.381,50.535,115.37,6.804896354675293,44.054,60.472,41.821
2011-03-30,45.6,66.858,0.1,49.968,51.262,116.16,6.817824840545654,44.691,60.923,42.377
2011-03-31,45.59,66.779,0.09,49.723,51.729,116.0,6.830794334411621,45.055,60.921,42.33
2011-04-01,45.59,66.865,0.07,50.2,51.759,116.49,6.830794334411621,45.123,61.214,42.701
2011-04-04,45.59,66.946,0.06,50.266,51.735,116.59,6.84375,45.094,61.27,42.926
2011-04-05,45.59,66.797,0.07,50.142,51.792,116.57,6.824300765991211,45.14,61.303,42.76
2011-04-06,45.59,66.697,0.06,50.555,51.767,116.96,6.811347007751465,45.162,61.465,43.077
2011-04-07,45.6,66.679,0.04,50.308,51.184,116.65,6.811347007751465,44.661,61.286,42.858
2011-04-08,45.59,66.638,0.04,50.722,50.805,116.25,6.804863452911377,44.339,61.029,43.182
2011-04-11,45.59,66.647,0.05,50.622,50.871,115.89,6.804863452911377,44.367,60.808,42.917
2011-04-12,45.6,66.882,0.05,50.151,50.791,115.03,6.830794334411621,44.293,60.294,42.51
2011-04-13,45.6,67.003,0.06,50.299,50.735,115.02,6.837268352508545,44.221,60.327,42.683
2011-04-14,45.59,66.97,0.07,50.523,51.502,115.11,6.830794334411621,44.863,60.363,42.787
2011-04-15,45.6,67.182,0.07,50.447,52.176,115.53,6.85670804977417,45.44,60.658,42.76
2011-04-18,45.59,67.257,0.07,49.414,51.631,114.24,6.86967134475708,45.031,59.929,41.994
2011-04-19,45.59,67.367,0.06,49.778,52.135,114.89,6.876156330108643,45.387,60.277,42.377
2011-04-20,45.59,67.276,0.06,51.045,52.752,116.44,6.863187789916992,45.917,61.153,43.376
2011-04-21,45.59,67.327,0.06,51.375,53.081,117.07,6.863187789916992,46.225,61.455,43.557
2011-04-25,45.59,67.367,0.07,51.375,53.457,116.94,6.876156330108643,46.535,61.392,43.524
2011-04-26,45.59,67.575,0.07,51.773,53.938,117.93,6.889112949371338,46.942,61.933,43.865
2011-04-27,45.59,67.541,0.06,52.419,54.242,118.71,6.882631301879883,47.289,62.342,44.239
2011-04-28,45.59,67.67,0.04,52.774,55.044,119.1,6.895597457885742,47.924,62.528,44.323
2011-04-29,45.59,67.762,0.04,52.526,54.81,119.36,6.920938968658447,47.643,62.685,44.52
2011-05-02,45.59,67.781,0.05,52.864,54.858,119.19,6.920938968658447,47.714,62.582,44.446
2011-05-03,45.59,67.854,0.03,52.434,54.378,118.76,6.933931350708008,47.305,62.235,44.0
2011-05-04,45.61,67.933,0.03,51.988,54.089,117.96,6.940433979034424,47.034,61.773,43.532
2011-05-05,45.61,68.093,0.02,50.961,54.058,116.91,6.959929943084717,47.003,61.28,42.76
2011-05-06,45.61,68.143,0.02,50.987,53.584,117.4,6.959929943084717,46.586,61.541,42.926
2011-05-09,45.61,68.201,0.03,51.35,53.874,117.86,6.959929943084717,46.825,61.872,43.167
2011-05-10,45.61,68.02,0.03,51.839,54.755,118.89,6.940433979034424,47.565,62.42,43.565
2011-05-11,45.61,68.11,0.03,50.796,54.146,117.61,6.953433036804199,47.067,61.781,42.778
2011-05-12,45.61,68.037,0.02,50.961,54.202,118.18,6.946940898895264,47.118,62.076,42.934
2011-05-13,45.6,68.143,0.03,50.166,53.635,117.28,6.959929943084717,46.643,61.507,42.221
2011-05-16,45.6,68.298,0.04,50.076,53.776,116.53,6.966427803039551,46.711,61.081,42.102
2011-05-17,45.6,68.404,0.04,50.184,53.705,116.51,6.979422092437744,46.694,61.029,42.186
2011-05-18,45.59,68.215,0.05,50.489,54.257,117.55,6.959929943084717,47.151,61.615,42.627
2011-05-19,45.61,68.192,0.05,50.777,54.483,117.82,6.959929943084717,47.352,61.763,42.692
2011-05-20,45.6,68.254,0.05,50.06,53.801,116.91,6.966427803039551,46.771,61.303,42.237
2011-05-23,45.6,68.291,0.06,48.901,53.224,115.54,6.972928047180176,46.293,60.523,41.446
2011-05-24,45.6,68.328,0.06,49.182,53.45,115.44,6.972928047180176,46.434,60.462,41.664
2011-05-25,45.6,68.354,0.06,49.496,53.705,115.82,6.972928047180176,46.65,60.711,41.871
2011-05-26,45.6,68.449,0.05,49.96,54.411,116.35,6.992424964904785,47.273,61.072,42.237
2011-05-27,45.6,68.477,0.05,50.323,54.699,116.81,6.985926151275635,47.543,61.357,42.552
2011-05-31,45.59,68.557,0.06,51.371,55.605,118.02,7.011336803436279,48.296,62.026,43.182
2011-06-01,45.59,68.889,0.05,50.151,54.026,115.38,7.0374064445495605,46.91,60.612,42.36
2011-06-02,45.59,68.617,0.04,50.406,53.626,115.27,7.011336803436279,46.573,60.498,42.576
2011-06-03,45.59,68.731,0.04,50.434,53.874,114.1,7.024374485015869,46.757,59.876,42.495
2011-06-06,45.59,68.691,0.05,49.778,53.056,112.91,7.017853260040283,46.072,59.186,41.96
2011-06-07,45.6,68.769,0.05,50.23,53.682,112.83,7.030887603759766,46.557,59.16,42.311
2011-06-08,45.6,68.906,0.04,49.589,53.522,112.36,7.0374064445495605,46.424,58.851,41.879
2011-06-09,45.59,68.747,0.05,50.103,52.908,113.22,7.017853260040283,45.929,59.268,42.252
2011-06-10,45.6,68.828,0.05,48.938,51.577,111.64,7.024374485015869,44.77,58.421,41.297
2011-06-13,45.59,68.765,0.05,49.018,51.863,111.72,7.017853260040283,44.955,58.414,41.324
2011-06-14,45.6,68.477,0.05,49.885,52.554,113.15,6.9852705001831055,45.625,59.221,41.969
2011-06-15,45.6,68.755,0.05,48.248,51.689,111.15,7.017853260040283,44.894,58.165,40.864
2011-06-16,45.6,68.791,0.05,48.078,52.08,111.38,7.024374485015869,45.243,58.262,40.622
2011-06-17,45.6,68.862,0.04,48.551,52.617,111.7,7.017853260040283,45.679,58.45,40.914
2011-06-20,45.6,68.779,0.03,48.494,53.247,112.28,7.017853260040283,46.234,58.723,40.823
2011-06-21,45.59,68.795,0.03,49.546,53.618,113.83,7.011336803436279,46.596,59.625,41.664
2011-06-22,45.6,68.811,0.02,49.066,53.49,113.14,7.017853260040283,46.459,59.295,41.097
2011-06-23,45.6,68.982,0.01,48.643,52.351,112.81,7.030887603759766,45.516,59.197,40.873
2011-06-24,45.59,69.051,0.02,48.18,52.351,111.51,7.0374064445495605,45.525,58.519,40.565
2011-06-27,45.59,68.845,0.02,48.577,52.57,112.49,7.017853260040283,45.718,59.018,40.887
2011-06-28,45.59,68.597,0.03,49.157,53.07,113.95,6.9852705001831055,46.098,59.837,41.371
2011-06-29,45.6,68.442,0.02,50.018,53.658,114.94,6.972241401672363,46.579,60.362,41.977
2011-06-30,45.6,68.303,0.03,50.75,53.759,116.02,6.98400354385376,46.705,60.901,42.657
2011-07-01,45.59,68.327,0.02,51.303,54.772,117.73,6.977467060089111,47.506,61.777,43.084
2011-07-05,45.59,68.561,0.02,50.998,55.232,117.64,6.997067928314209,47.87,61.768,42.85
2011-07-06,45.6,68.602,0.01,50.677,55.5,117.78,7.003597259521484,48.23,61.896,42.627
2011-07-07,45.59,68.457,0.03,51.115,56.267,119.03,6.99053430557251,48.835,62.562,43.026
2011-07-08,45.59,68.809,0.03,50.483,56.146,118.17,7.023198127746582,48.772,62.117,42.593
2011-07-11,45.58,69.016,0.03,48.956,55.096,116.02,7.0493340492248535,47.928,60.969,41.454
2011-07-12,45.59,69.087,0.03,48.628,55.363,115.54,7.0493340492248535,48.088,60.701,41.155
2011-07-13,45.6,69.178,0.01,49.352,54.845,115.92,7.055868625640869,47.615,60.932,41.77
2011-07-14,45.6,68.914,0.01,48.923,54.298,115.13,7.036266803741455,47.172,60.416,41.507
2011-07-15,45.6,69.042,0.02,49.09,54.92,115.78,7.04279899597168,47.692,60.799,41.664
2011-07-18,45.6,68.948,0.02,48.365,54.483,114.84,7.036266803741455,47.358,60.239,41.155
2011-07-19,45.6,69.134,0.03,49.09,55.379,116.71,7.0493340492248535,48.12,61.254,41.694
2011-07-20,45.59,69.026,0.02,49.675,55.912,116.64,7.036266803741455,48.47,61.217,42.045
2011-07-21,45.59,68.871,0.05,50.729,56.29,118.24,7.023198127746582,48.859,61.964,42.803
2011-07-22,45.6,69.06,0.05,50.777,56.614,118.33,7.036266803741455,49.098,62.073,42.873
2011-07-25,45.6,68.827,0.05,50.457,56.049,117.66,7.023198127746582,48.64,61.674,42.642
2011-07-26,45.6,68.997,0.07,50.762,56.158,117.23,7.036266803741455,48.753,61.417,42.796
2011-07-27,45.6,68.854,0.08,49.53,54.564,114.83,7.023198127746582,47.38,60.061,42.011
2011-07-28,45.6,69.059,0.07,49.412,54.645,114.49,7.036266803741455,47.427,59.856,41.787
2011-07-29,45.6,69.413,0.1,49.539,54.676,113.71,7.093911170959473,47.432,59.527,41.913
2011-08-01,45.6,69.634,0.1,48.915,53.862,113.24,7.113560676574707,46.721,59.259,41.595
2011-08-02,45.6,69.933,0.06,47.622,52.129,110.33,7.152862071990967,45.228,57.693,40.491
2011-08-03,45.6,69.985,0.02,47.902,51.723,110.94,7.152862071990967,44.855,58.012,40.537
2011-08-04,45.6,70.406,0.02,44.56,49.042,105.75,7.198715686798096,42.664,55.099,37.929
2011-08-05,45.6,69.95,0.01,45.353,47.912,105.59,7.146308422088623,41.599,54.871,38.205
2011-08-08,45.6,70.272,0.05,41.961,43.794,98.698,7.179060935974121,37.985,51.067,35.485
2011-08-09,45.6,70.524,0.03,44.788,47.929,103.29,7.198715686798096,41.444,53.623,37.38
2011-08-10,45.6,71.08,0.02,42.111,46.701,98.728,7.244565486907959,40.486,51.343,35.751
2011-08-11,45.6,70.394,0.03,44.131,49.251,103.16,7.172506332397461,42.586,53.694,37.298
2011-08-12,45.6,70.62,0.02,44.637,49.205,103.85,7.198715686798096,42.578,54.049,37.657
2011-08-15,45.6,70.501,0.02,45.674,51.035,106.06,7.185614109039307,44.133,55.227,38.553
2011-08-16,45.6,70.714,0.03,45.008,50.843,105.15,7.205264568328857,44.0,54.699,38.121
2011-08-17,45.6,70.842,0.01,45.269,50.955,105.23,7.224912643432617,44.126,54.708,38.205
2011-08-18,45.58,70.997,0.01,43.066,48.589,100.68,7.238010883331299,42.16,52.267,36.508
2011-08-19,45.6,71.066,0.02,42.332,47.694,99.021,7.231463432312012,41.351,51.335,35.925
2011-08-22,45.58,70.906,0.01,42.602,47.76,99.1,7.224912643432617,41.397,51.343,36.125
2011-08-23,45.6,70.687,0.01,43.986,49.009,102.39,7.198715686798096,42.416,53.105,37.19
2011-08-24,45.6,70.281,0.02,44.003,49.665,103.82,7.152862071990967,42.974,53.862,37.148
2011-08-25,45.58,70.484,0.01,42.94,48.638,102.24,7.165961742401123,42.173,52.964,36.4
2011-08-26,45.6,70.568,0.01,43.615,49.275,103.72,7.179060935974121,42.687,53.844,36.898
2011-08-29,45.6,70.394,0.02,44.654,50.922,106.7,7.159409999847412,44.149,55.527,37.789
2011-08-30,45.6,70.652,0.01,44.391,51.124,106.99,7.185614109039307,44.272,55.677,37.862
2011-08-31,45.6,70.568,0.02,45.198,51.722,107.48,7.198087215423584,44.77,55.905,38.368
2011-09-01,45.6,70.864,0.02,44.645,50.964,106.31,7.224361896514893,44.126,55.268,38.121
2011-09-02,45.6,71.039,0.02,43.653,49.649,103.61,7.25719690322876,43.088,53.755,37.167
2011-09-06,45.59,71.161,0.02,42.214,49.577,102.88,7.263767242431641,42.895,53.414,36.108
2011-09-07,45.58,71.004,0.02,43.472,51.382,105.77,7.237499237060547,44.513,55.01,37.316
2011-09-08,45.58,71.094,0.02,42.611,50.976,104.65,7.250633716583252,44.168,54.356,36.616
2011-09-09,45.59,71.149,0.01,41.134,49.355,101.92,7.263767242431641,42.789,52.94,35.428
2011-09-12,45.59,70.945,0.01,40.958,49.5,102.58,7.250633716583252,42.928,53.309,35.144
2011-09-13,45.58,70.864,0.01,41.396,49.666,103.53,7.237499237060547,43.028,53.844,35.485
2011-09-14,45.58,71.018,0.01,42.02,50.038,104.97,7.237499237060547,43.308,54.611,35.76
2011-09-15,45.58,70.883,0.01,42.932,50.808,106.77,7.217798709869385,44.026,55.564,36.448
2011-09-16,45.58,70.858,0.01,42.948,51.234,107.42,7.224361896514893,44.451,55.832,36.356
2011-09-19,45.59,71.075,0.01,41.768,50.136,106.31,7.250633716583252,43.479,55.243,35.534
2011-09-20,45.59,71.167,0.01,41.935,50.057,106.21,7.250633716583252,43.457,55.047,35.611
2011-09-21,45.59,71.365,0.01,40.686,47.411,103.07,7.276900291442871,41.164,53.258,34.562
2011-09-22,45.58,71.532,0.0,39.37,46.165,99.75,7.3097405433654785,40.161,51.618,33.009
2011-09-23,45.59,71.299,0.01,39.818,46.613,100.35,7.270336151123047,40.458,51.919,33.283
2011-09-26,45.59,71.075,0.02,40.636,47.256,102.74,7.244063854217529,41.023,53.146,33.757
2011-09-27,45.58,70.936,0.01,41.641,47.762,103.88,7.217798709869385,41.43,53.817,34.67
2011-09-28,45.59,70.776,0.02,40.932,46.427,101.77,7.217798709869385,40.377,52.592,33.988
2011-09-29,45.59,70.767,0.02,41.733,47.274,102.57,7.217798709869385,41.006,52.977,34.693
2011-09-30,45.59,71.034,0.02,40.314,45.967,100.01,7.262564659118652,39.915,51.67,33.51
2011-10-03,45.59,71.438,0.02,39.253,43.783,97.135,7.288905143737793,38.035,49.96,32.508
2011-10-04,45.59,71.153,0.01,39.91,45.546,99.279,7.262564659118652,39.531,51.211,32.88
2011-10-05,45.59,70.848,0.0,40.527,45.173,101.12,7.24940013885498,39.195,52.257,33.447
2011-10-06,45.58,70.804,0.01,41.616,46.288,102.96,7.216472625732422,40.271,53.272,34.513
2011-10-07,45.59,70.648,0.01,41.328,45.002,102.26,7.203300476074219,39.146,52.79,34.229
2011-10-11,45.59,70.522,0.02,42.831,46.322,105.8,7.1835551261901855,40.284,54.65,35.318
2011-10-12,45.58,70.505,0.02,43.455,47.223,106.71,7.176972389221191,40.943,55.169,36.224
2011-10-13,45.59,70.586,0.02,43.472,46.791,106.49,7.190134048461914,40.677,55.096,36.108
2011-10-14,45.58,70.461,0.02,43.979,48.013,108.31,7.176972389221191,41.619,56.098,36.641
2011-10-17,45.58,70.703,0.04,42.965,46.892,106.25,7.203300476074219,40.717,54.962,35.576
2011-10-18,45.59,70.626,0.04,43.582,48.566,108.32,7.19672155380249,42.154,56.074,36.319
2011-10-19,45.59,70.814,0.03,42.796,47.924,107.07,7.203300476074219,41.665,55.33,35.594
2011-10-20,45.59,70.778,0.03,42.907,48.241,107.54,7.19672155380249,41.9,55.581,35.586
2011-10-21,45.58,70.665,0.02,43.943,49.859,109.58,7.190134048461914,43.282,56.627,36.44
2011-10-24,45.58,70.72,0.02,44.602,51.179,110.91,7.190134048461914,44.356,57.577,37.198
2011-10-25,45.59,71.089,0.01,43.834,50.216,108.76,7.229642868041992,43.636,56.404,36.55
2011-10-26,45.59,70.913,0.02,44.434,50.722,109.84,7.209884166717529,43.955,57.013,37.04
2011-10-27,45.58,70.545,0.02,46.888,53.14,113.68,7.176972389221191,46.045,58.983,38.868
2011-10-28,45.58,70.796,0.01,46.619,53.205,113.66,7.203300476074219,46.14,59.037,38.562
2011-10-31,45.57,71.108,0.01,44.199,52.648,110.92,7.274600505828857,45.609,57.538,36.953
2011-11-01,45.59,71.637,0.01,42.814,50.797,107.83,7.314208030700684,44.021,56.011,35.701
2011-11-02,45.58,71.596,0.01,43.176,51.951,109.6,7.301005840301514,45.002,56.935,36.407
2011-11-03,45.58,71.461,0.01,44.266,52.625,111.58,7.281198978424072,45.621,58.044,37.256
2011-11-04,45.58,71.52,0.01,43.706,52.104,110.9,7.287805080413818,45.253,57.732,36.745
2011-11-07,45.59,71.538,0.01,43.894,52.236,111.59,7.294401168823242,45.259,58.026,37.048
2011-11-08,45.59,71.316,0.01,44.425,52.87,113.02,7.268001556396484,45.848,58.722,37.397
2011-11-09,45.58,71.41,0.01,42.147,50.406,108.85,7.287805080413818,43.752,56.485,35.436
2011-11-10,45.59,71.32,0.01,42.646,50.461,109.86,7.268001556396484,43.746,56.985,35.882
2011-11-14,45.59,71.276,0.01,42.932,50.715,110.88,7.268001556396484,44.089,57.541,36.19
2011-11-15,45.58,71.232,0.01,42.814,51.203,111.44,7.261395454406738,44.419,57.889,36.301
2011-11-16,45.59,71.37,0.01,41.994,50.664,109.65,7.274600505828857,43.996,56.925,35.37
2011-11-17,45.59,71.335,0.02,41.538,49.648,107.91,7.274600505828857,43.189,55.992,34.853
2011-11-18,45.59,71.295,0.01,41.683,50.071,107.81,7.261395454406738,43.464,55.911,34.944
2011-11-21,45.59,71.276,0.02,40.629,48.738,105.76,7.268001556396484,42.364,54.875,34.18
2011-11-22,45.58,71.351,0.02,40.51,48.467,105.36,7.274600505828857,42.167,54.614,33.839
2011-11-23,45.59,71.43,0.02,39.397,47.02,103.02,7.281198978424072,40.896,53.397,32.982
2011-11-25,45.59,71.33,0.02,39.194,47.346,102.83,7.2548017501831055,41.078,53.226,32.79
2011-11-28,45.59,71.326,0.03,40.866,48.322,105.81,7.261395454406738,41.994,54.829,34.28
2011-11-29,45.57,71.224,0.02,41.134,48.192,106.1,7.248198509216309,41.933,55.0,34.362
2011-11-30,45.58,71.073,0.01,43.234,50.564,110.46,7.252825736999512,43.889,57.33,36.166
2011-12-01,45.57,71.047,0.01,42.863,49.982,110.44,7.24621057510376,43.526,57.326,35.819
2011-12-02,45.58,71.28,0.02,42.859,50.077,110.35,7.272683143615723,43.485,57.3,35.895
2011-12-05,45.58,71.287,0.01,43.343,50.511,111.56,7.272683143615723,43.855,57.925,36.274
2011-12-06,45.59,71.195,0.01,43.142,50.424,111.59,7.266065120697021,43.786,57.951,36.093
2011-12-07,45.58,71.289,0.02,43.448,51.022,112.0,7.279294013977051,44.262,58.101,36.31
2011-12-08,45.58,71.457,0.01,42.022,49.839,109.57,7.292539119720459,43.262,56.788,35.038
2011-12-09,45.57,71.281,0.01,43.062,50.915,111.42,7.266065120697021,44.207,57.796,35.852
2011-12-12,45.57,71.355,0.01,41.81,49.917,109.76,7.279294013977051,43.422,56.916,34.821
2011-12-13,45.57,71.533,0.01,41.245,49.436,108.75,7.292539119720459,42.913,56.303,34.241
2011-12-14,45.58,71.672,0.01,40.758,49.699,107.61,7.312386512756348,43.163,55.662,33.95
2011-12-15,45.57,71.637,0.0,40.958,50.437,107.98,7.305763721466064,43.887,55.865,34.054
2011-12-16,45.58,71.833,0.0,40.793,51.071,108.13,7.319002151489258,44.372,56.059,34.051
2011-12-19,45.58,71.807,0.01,40.408,50.586,106.99,7.332236289978027,43.989,55.403,33.65
2011-12-20,45.58,71.662,0.01,41.834,52.172,110.23,7.299149990081787,45.321,57.14,34.713
2011-12-21,45.58,71.468,0.01,41.612,52.139,110.43,7.279294013977051,45.307,57.248,34.653
2011-12-22,45.58,71.597,0.01,41.987,52.912,111.43,7.320711135864258,45.96,57.842,34.986
2011-12-23,45.58,71.695,0.01,42.279,53.174,112.41,7.30066967010498,46.158,58.282,35.193
2011-12-27,45.57,71.52,0.02,42.09,53.431,112.5,7.307346820831299,46.365,58.291,35.116
2011-12-28,45.57,71.796,0.01,41.339,52.755,111.04,7.334073066711426,45.811,57.581,34.403
2011-12-29,45.57,71.859,0.02,42.09,53.149,112.18,7.340751647949219,46.213,58.146,34.926
2011-12-30,45.57,71.914,0.02,42.293,52.918,111.62,7.365527629852295,46.017,57.892,35.091
2012-01-03,45.56,71.685,0.02,43.456,53.388,113.41,7.35213041305542,46.403,58.703,36.11
2012-01-04,45.56,71.722,0.02,43.192,52.458,113.58,7.345435619354248,45.611,58.732,35.948
2012-01-05,45.56,71.695,0.02,42.552,53.034,113.87,7.338737487792969,46.039,58.994,35.552
2012-01-06,45.56,71.737,0.02,41.971,52.773,113.59,7.35213041305542,45.888,58.859,35.091
2012-01-09,45.57,71.796,0.01,42.133,52.575,113.86,7.358832836151123,45.73,58.994,35.303
2012-01-10,45.57,71.761,0.02,42.773,53.257,114.85,7.35213041305542,46.236,59.58,35.852
2012-01-11,45.56,71.939,0.02,42.637,53.57,114.92,7.372219085693359,46.562,59.687,35.776
2012-01-12,45.56,71.835,0.03,42.817,53.165,115.2,7.372219085693359,46.221,59.831,35.922
2012-01-13,45.56,72.046,0.03,42.355,53.322,114.59,7.385612487792969,46.324,59.552,35.579
2012-01-17,45.56,71.986,0.03,42.859,53.743,115.04,7.392311573028564,46.705,59.687,35.985
2012-01-18,45.56,71.971,0.03,43.576,54.094,116.3,7.372219085693359,47.029,60.407,36.713
2012-01-19,45.56,71.903,0.05,44.113,54.365,116.94,7.358832836151123,47.21,60.775,37.106
2012-01-20,45.56,71.761,0.05,44.345,54.71,117.01,7.345435619354248,47.507,60.794,37.287
2012-01-23,45.56,71.678,0.04,44.516,54.939,117.08,7.338737487792969,47.737,60.813,37.509
2012-01-24,45.56,71.695,0.04,44.268,55.311,116.94,7.338737487792969,48.102,60.804,37.296
2012-01-25,45.56,71.903,0.04,44.729,56.043,117.9,7.35213041305542,48.72,61.361,37.767
2012-01-26,45.56,72.09,0.05,44.746,56.404,117.31,7.378916263580322,49.063,61.047,37.732
2012-01-27,45.56,72.223,0.06,44.824,56.535,117.25,7.385612487792969,49.077,61.09,37.819
2012-01-30,45.57,72.307,0.05,44.292,55.961,116.85,7.399008274078369,48.712,60.848,37.432
2012-01-31,45.56,72.362,0.06,44.52,56.277,116.8,7.4298810958862305,48.951,60.826,37.665
2012-02-01,45.56,72.292,0.06,45.225,56.841,117.81,7.423165321350098,49.434,61.521,38.221
2012-02-02,45.56,72.407,0.08,45.319,57.004,118.0,7.4298810958862305,49.546,61.632,38.351
2012-02-03,45.56,72.311,0.08,46.035,57.841,119.65,7.403029918670654,50.235,62.549,38.909
2012-02-06,45.57,72.342,0.08,45.805,57.555,119.57,7.4164533615112305,50.078,62.514,38.693
2012-02-07,45.56,72.252,0.08,46.086,57.497,119.87,7.396317005157471,49.95,62.656,38.864
2012-02-08,45.57,72.165,0.09,46.248,57.573,120.25,7.396317005157471,50.037,62.793,39.035
2012-02-09,45.56,72.174,0.09,46.368,57.086,120.39,7.389608860015869,49.672,62.891,39.028
2012-02-10,45.57,72.214,0.09,45.489,56.575,119.48,7.403029918670654,49.211,62.396,38.342
2012-02-13,45.56,72.214,0.11,46.009,57.257,120.39,7.403029918670654,49.712,62.873,38.772
2012-02-14,45.57,72.311,0.12,45.669,56.487,120.25,7.409739971160889,49.204,62.784,38.505
2012-02-15,45.56,72.214,0.11,45.719,56.296,119.66,7.409739971160889,48.909,62.514,38.661
2012-02-16,45.57,72.223,0.1,46.351,56.912,121.0,7.396317005157471,49.426,63.26,39.035
2012-02-17,45.56,72.059,0.09,46.556,56.904,121.32,7.389608860015869,49.465,63.351,39.277
2012-02-21,45.56,72.015,0.08,46.565,55.984,121.37,7.376186847686768,48.697,63.325,39.277
2012-02-22,45.56,72.257,0.09,46.428,55.518,120.98,7.396317005157471,48.283,63.126,39.19
2012-02-23,45.56,72.292,0.09,46.812,56.241,121.51,7.396317005157471,48.888,63.477,39.432
2012-02-24,45.57,72.34,0.1,47.094,56.305,121.78,7.403029918670654,48.95,63.566,39.688
2012-02-27,45.56,72.475,0.12,46.856,56.314,122.0,7.4164533615112305,48.871,63.62,39.327
2012-02-28,45.56,72.466,0.1,47.292,55.87,122.37,7.4164533615112305,48.585,63.8,39.81
2012-02-29,45.57,72.402,0.08,46.68,55.678,121.86,7.426542282104492,48.387,63.389,39.379
2012-03-01,45.56,72.279,0.08,47.206,56.027,122.5,7.413090229034424,48.681,63.875,39.91
2012-03-02,45.56,72.426,0.07,46.769,55.981,122.14,7.433270454406738,48.609,63.558,39.484
2012-03-05,45.56,72.279,0.08,46.522,56.503,121.63,7.4198174476623535,49.102,63.27,39.172
2012-03-06,45.56,72.4,0.08,45.036,55.734,119.83,7.433270454406738,48.448,62.249,38.015
