,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
20,10092.090302291572,10062.926606846468,10066.30533935406,10070.62415908017,10075.056567196938,10079.488975331355,10083.921383458019,10088.353791576981,10092.786199705028,10097.218607803508,10101.651015963085,10106.083424091754,10110.515832216033,10114.948240344702,10119.380648488626,10123.81305659827,10128.24546472216,10132.677872850829,10137.11028097236,10141.542689101023,10145.975097225924,10150.407505357349,10154.839913467851,10159.272321607154,10163.704729723939,10168.137137841699,10172.569545996648,10177.001954120778,10133.492470174693,10185.866770378114,10190.655231697783,10195.01977052669,10198.73375684274,10202.447743160665,10143.102295296643,10209.875715793703,10213.589702142548,10217.303688458598,10221.017674808385,10224.731661124431,10228.445647440481,10229.254548991365,10229.805415729577,10230.356282467792,10230.907149205996,10168.905232416419,10231.207437120771,10230.026475073902,10233.110221986983,10176.879343019598,10102.474128341886
21,10025.495472593313,10031.936488186597,10035.202280881927,10038.745910107058,10042.301586405967,10045.857262713189,10049.41293901627,10052.9686153157,10056.524291619293,10060.079967909685,10063.635644228994,10067.191320532715,10070.746996835398,10074.302673139118,10077.858349450746,10081.414025745646,10084.969702048564,10088.525378352284,10092.081054653954,10095.636730957669,10099.19240726048,10102.74808356522,10106.30375986061,10109.859436170838,10113.415112467792,10116.970788768545,10120.526465086452,10124.082141389736,10093.558790862178,10131.193493997174,10134.75799387015,10137.630387631543,10139.981136857616,10142.331886084641,10101.731706010738,10147.033384537262,10149.384133780068,10151.734883006138,10154.085632249427,10156.436381475494,10158.787130701565,10159.655300355278,10160.391784645863,10161.128268936449,10161.864753227024,10119.3346775075,10162.90135649074,10162.623806577813,10164.810339316522,10066.329753632335,10058.62904611546
22,9959.587653313603,9995.411772264053,9997.641754653107,9999.878822458453,10002.085567179853,10004.292311902685,10006.49905662402,10008.705801344468,10010.912546065274,10013.119290785777,10015.326035511189,10017.53278023183,10019.739524954377,10021.946269675018,10024.153014398296,10026.359759118033,10028.566503841095,10030.773248561736,10032.979993285346,10035.186738005983,10037.393482728363,10039.600227447949,10041.806972167866,10044.013716892707,10046.220461609477,10048.427206334823,10050.63395106179,10052.840695785204,10038.510470126006,10057.254185226482,10059.175100186898,10060.392947682889,10061.359198338152,10062.325448993715,10044.39269483428,10064.25795030439,10065.224200964973,10066.190451620234,10067.156702280972,10068.122952936232,10069.089203591493,10069.583979321751,10070.036877807872,10070.489776293995,10070.942674780106,10052.447284235002,10071.69847154539,10071.682937213815,10072.75408442267,9985.786481364506,10008.596841890623
23,9994.111632031025,10021.047171126811,10023.693464974935,10027.533035250482,10031.50842766268,10035.48382008378,10039.459212500045,10043.434604912123,10047.409997328365,10051.385389732004,10055.360782166379,10059.336174582708,10063.31156699928,10067.286959415609,10071.262351841142,10075.2377442486,10079.213136665538,10083.18852908187,10087.163921498497,10091.139313914824,10095.114706331484,10099.090098747767,10103.06549115577,10107.040883581085,10111.016275988248,10114.991668405202,10118.967060839354,10122.942453256754,10091.032385654964,10130.893238089415,10134.709471199043,10137.617300706675,10140.00165522844,10142.38600975131,10100.590094805471,10147.154718795393,10149.539073336566,10151.923427858328,10154.307782400061,10156.692136921822,10159.076491443584,10159.741309452478,10160.253395159965,10160.765480867452,10161.277566574927,10118.028023436696,10161.812670680882,10161.099666162723,10163.325687983806,10134.238787113089,10059.229804267143
24,9982.335240030681,10017.00046516195,10019.43457893518,10023.060448283884,10026.82609791375,10030.591747549932,10034.357397182306,10038.123046811708,10041.888696443995,10045.654346067824,10049.419995713597,10053.185645345811,10056.951294978953,10060.716944611166,10064.48259425046,10068.248243876444,10072.013893510191,10075.779543142406,10079.545192775722,10083.310842407933,10087.076492041,10090.842141673043,10094.607791299486,10098.373440939175,10102.13909056406,10105.904740198228,10109.670389844392,10113.436039478673,10084.22510325627,10120.9673387431,10124.499857098286,10126.983903880666,10128.910425969469,10130.83694805911,10093.081930009526,10134.689992237136,10136.616514340674,10138.543036429475,10140.46955853344,10142.396080622239,10144.32260271104,10144.943510891724,10145.44845211536,10145.953393338996,10146.458334562618,10107.425470907341,10147.081832470125,10146.552280285925,10148.477904230836,10127.921667719536,10058.37456892779
25,9735.013438437145,9906.346814529825,9907.261697865637,9909.301412323059,9911.473641371547,9913.645870404236,9915.818099440618,9917.990328482854,9920.162557515509,9922.334786582667,9924.507015594874,9926.679244626175,9928.851473669982,9931.023702701283,9933.195931724204,9935.368160775035,9937.540389821179,9939.712618852484,9941.88484790375,9944.057076935047,9946.229305977502,9948.401535001345,9950.573764051815,9952.745993086251,9954.918222117116,9957.090451179536,9959.262680203252,9961.43490925039,9965.048930675905,9965.779367312989,9966.447268858257,9965.044156846783,9963.525245107041,9962.006333366191,9973.012774435896,9958.968509886156,9957.4495981271,9955.930686387357,9954.411774627748,9952.892862888004,9951.373951148264,9951.565727801715,9951.909450850806,9952.253173899897,9952.596896948975,9965.540814081654,9953.702749832433,9954.361935532264,9953.971982256515,9973.152242577402,9949.02500439203
26,9770.361878314294,9931.020459490273,9932.231795925281,9935.34036807375,9938.685544467575,9942.03072085099,9945.37589723576,9948.721073624092,9952.066250005673,9955.41142641246,9958.756602783033,9962.10177916344,9965.446955554828,9968.792131935235,9972.137308311847,9975.482484705852,9978.827661099494,9982.1728374799,9985.518013877672,9988.863190258076,9992.208366648289,9995.55354302232,9998.898719416233,10002.243895802747,10005.589072179391,10008.934248586967,10012.279424967433,10015.624601362159,10006.222562587216,10022.314954122972,10024.282988712435,10024.020992148853,10023.405183585355,10022.789375021312,10016.1014037731,10021.557757894043,10020.941949321066,10020.326140757566,10019.710332184324,10019.09452362082,10018.478715057325,10018.702026773832,10018.999870650941,10019.29771452805,10019.595558405144,10014.161291347898,10020.370452153644,10020.45147230729,10020.787082199578,10074.226152874306,9985.697047014779
27,9629.046511674089,9872.094419037634,9873.953448337606,9877.402925479124,9881.049461881557,9884.69599826536,9888.342534652631,9891.989071046351,9895.635607428234,9899.282143853634,9902.92868021394,9906.575216594074,9910.221752991636,9913.868289371767,9917.514825743561,9921.161362147712,9924.807898548426,9928.45443492856,9932.100971336899,9935.747507717031,9939.394044112843,9943.040580482204,9946.687116886013,9950.333653273829,9953.980189649774,9957.62672607379,9961.273262450111,9964.919798852236,9964.194223952847,9972.212871612503,9973.735802947951,9972.305595157199,9970.689992178617,9969.0743891989,9976.767708528645,9965.84318324117,9964.227580242848,9962.611977264263,9960.996374265382,9959.380771286795,9957.765168308211,9957.897535787335,9958.185161121592,9958.47278645585,9958.760411790092,9969.161346542382,9959.759835892959,9960.102760003614,9959.911127542873,9976.310802274176,9924.112973382686
28,9460.252995561816,9796.83558535108,9797.674960310602,9800.550055524625,9803.686295681822,9806.822535808129,9809.958775941759,9813.095016086372,9816.23125621188,9819.367496406467,9822.503736492938,9825.639976616012,9828.776216764258,9831.912456887334,9835.048696994132,9838.18493715622,9841.321177308524,9844.4574174316,9847.593657596095,9850.729897719168,9853.866137864981,9857.002377971814,9860.1386181331,9863.27485826344,9866.411098384111,9869.547338571341,9872.683578681346,9875.81981883528,9893.064362902029,9882.09229908143,9882.251199666121,9878.919572724477,9875.809983413477,9872.700394100344,9907.309927272388,9866.48121547728,9863.371626129045,9860.262036818045,9857.152447468747,9854.042858157745,9850.933268846748,9851.12172226648,9851.603113726582,9852.084505186687,9852.565896646776,9891.617843987384,9854.37076621734,9855.597782937954,9854.49195813447,9927.353126974112,9856.914661239622
29,9197.249179174016,9681.697489676188,9681.701821457202,9683.697099359195,9685.937039290682,9688.176979169088,9690.416919062129,9692.656858974897,9694.896798855916,9697.136738849826,9699.376678658376,9701.616618535645,9703.856558450352,9706.09649832762,9708.336438173472,9710.576378115846,9712.816318036446,9715.056257913717,9717.296197852473,9719.536137729741,9721.776077640696,9724.016017493925,9726.255957434689,9728.49589731584,9730.735837196726,9732.975777169167,9735.215717013003,9737.455656935752,9783.736947893192,9741.935536690291,9739.837919386864,9733.103543208863,9727.025236911733,9720.946930610557,9799.454774468713,9708.790318014277,9702.712011646476,9696.633705349344,9690.555398979524,9684.477092682391,9678.398786385265,9678.58014853982,9679.317505616,9680.054862692185,9680.792219768353,9766.540538446992,9683.887615047624,9686.662098343522,9683.742477142241,9769.4251421352,9744.367618797452
